row_id,year,month,mdate,sensor_id,sensor_name,pedestrain_counts,rank
32958,2018,January,9,1,Bourke Street Mall (North),31315,9.0
32959,2018,January,9,3,Melbourne Central,27116,10.0
32960,2018,January,10,41,Flinders La-Swanston St (West),50274,1.0
32961,2018,January,10,35,Southbank,50176,2.0
32962,2018,January,10,5,Princes Bridge,42443,3.0
32963,2018,January,10,6,Flinders Street Station Underpass,41489,4.0
32964,2018,January,10,22,Flinders St-Elizabeth St (East),41064,5.0
32965,2018,January,10,4,Town Hall (West),37463,6.0
32966,2018,January,10,24,Spencer St-Collins St (North),36208,7.0
32967,2018,January,10,28,The Arts Centre,35884,8.0
32968,2018,January,10,1,Bourke Street Mall (North),31103,9.0
32969,2018,January,10,3,Melbourne Central,28203,10.0
32970,2018,January,11,41,Flinders La-Swanston St (West),47081,1.0
32971,2018,January,11,35,Southbank,44268,2.0
32972,2018,January,11,6,Flinders Street Station Underpass,40890,3.0
32973,2018,January,11,22,Flinders St-Elizabeth St (East),39259,4.0
32974,2018,January,11,24,Spencer St-Collins St (North),35992,5.0
32975,2018,January,11,5,Princes Bridge,35492,6.0
32976,2018,January,11,4,Town Hall (West),34076,7.0
32977,2018,January,11,1,Bourke Street Mall (North),29992,8.0
32978,2018,January,11,28,The Arts Centre,29692,9.0
32979,2018,January,11,3,Melbourne Central,25361,10.0
32980,2018,January,12,41,Flinders La-Swanston St (West),47274,1.0
32981,2018,January,12,35,Southbank,41761,2.0
32982,2018,January,12,6,Flinders Street Station Underpass,38523,3.0
32983,2018,January,12,24,Spencer St-Collins St (North),37416,4.0
32984,2018,January,12,22,Flinders St-Elizabeth St (East),35790,5.0
32985,2018,January,12,4,Town Hall (West),35581,6.0
32986,2018,January,12,5,Princes Bridge,33968,7.0
32987,2018,January,12,1,Bourke Street Mall (North),31857,8.0
32988,2018,January,12,2,Bourke Street Mall (South),26088,9.0
32989,2018,January,12,28,The Arts Centre,25915,10.0
32990,2018,January,13,41,Flinders La-Swanston St (West),42037,1.0
32991,2018,January,13,5,Princes Bridge,34270,2.0
32992,2018,January,13,35,Southbank,33250,3.0
32993,2018,January,13,4,Town Hall (West),31726,4.0
32994,2018,January,13,28,The Arts Centre,29515,5.0
32995,2018,January,13,22,Flinders St-Elizabeth St (East),28444,6.0
32996,2018,January,13,1,Bourke Street Mall (North),25994,7.0
32997,2018,January,13,6,Flinders Street Station Underpass,25098,8.0
32998,2018,January,13,3,Melbourne Central,23946,9.0
32999,2018,January,13,2,Bourke Street Mall (South),22076,10.0
33000,2018,January,14,35,Southbank,45847,1.0
33001,2018,January,14,41,Flinders La-Swanston St (West),43790,2.0
33002,2018,January,14,5,Princes Bridge,42686,3.0
33003,2018,January,14,22,Flinders St-Elizabeth St (East),34726,4.0
33004,2018,January,14,4,Town Hall (West),32373,5.0
33005,2018,January,14,29,St Kilda Rd-Alexandra Gardens,30244,6.0
33006,2018,January,14,28,The Arts Centre,29374,7.0
33007,2018,January,14,1,Bourke Street Mall (North),28807,8.0
33008,2018,January,14,6,Flinders Street Station Underpass,27444,9.0
33009,2018,January,14,3,Melbourne Central,25209,10.0
33010,2018,January,15,41,Flinders La-Swanston St (West),50830,1.0
33011,2018,January,15,35,Southbank,48307,2.0
33012,2018,January,15,22,Flinders St-Elizabeth St (East),43015,3.0
33013,2018,January,15,6,Flinders Street Station Underpass,41075,4.0
33014,2018,January,15,7,Birrarung Marr,36403,5.0
33015,2018,January,15,4,Town Hall (West),35917,6.0
33016,2018,January,15,24,Spencer St-Collins St (North),35675,7.0
33017,2018,January,15,5,Princes Bridge,33296,8.0
33018,2018,January,15,1,Bourke Street Mall (North),27709,9.0
33019,2018,January,15,3,Melbourne Central,25435,10.0
33020,2018,January,16,35,Southbank,56107,1.0
33021,2018,January,16,41,Flinders La-Swanston St (West),54561,2.0
33022,2018,January,16,22,Flinders St-Elizabeth St (East),45692,3.0
33023,2018,January,16,6,Flinders Street Station Underpass,44682,4.0
33024,2018,January,16,7,Birrarung Marr,42546,5.0
33025,2018,January,16,5,Princes Bridge,41629,6.0
33026,2018,January,16,4,Town Hall (West),37575,7.0
33027,2018,January,16,24,Spencer St-Collins St (North),37399,8.0
33028,2018,January,16,28,The Arts Centre,33350,9.0
33029,2018,January,16,1,Bourke Street Mall (North),33116,10.0
33030,2018,January,17,41,Flinders La-Swanston St (West),53844,1.0
33031,2018,January,17,35,Southbank,52156,2.0
33032,2018,January,17,22,Flinders St-Elizabeth St (East),45024,3.0
33033,2018,January,17,6,Flinders Street Station Underpass,43310,4.0
33034,2018,January,17,4,Town Hall (West),40496,5.0
33035,2018,January,17,5,Princes Bridge,39492,6.0
33036,2018,January,17,24,Spencer St-Collins St (North),37762,7.0
33037,2018,January,17,1,Bourke Street Mall (North),34002,8.0
33038,2018,January,17,7,Birrarung Marr,33916,9.0
33039,2018,January,17,28,The Arts Centre,33102,10.0
33040,2018,January,18,41,Flinders La-Swanston St (West),48760,1.0
33041,2018,January,18,35,Southbank,46278,2.0
33042,2018,January,18,22,Flinders St-Elizabeth St (East),42997,3.0
33043,2018,January,18,6,Flinders Street Station Underpass,41372,4.0
33044,2018,January,18,24,Spencer St-Collins St (North),36970,5.0
33045,2018,January,18,4,Town Hall (West),34703,6.0
33046,2018,January,18,5,Princes Bridge,32846,7.0
33047,2018,January,18,1,Bourke Street Mall (North),30305,8.0
33048,2018,January,18,7,Birrarung Marr,26835,9.0
33049,2018,January,18,28,The Arts Centre,26449,10.0
33050,2018,January,19,35,Southbank,51735,1.0
33051,2018,January,19,41,Flinders La-Swanston St (West),48908,2.0
33052,2018,January,19,22,Flinders St-Elizabeth St (East),42428,3.0
33053,2018,January,19,6,Flinders Street Station Underpass,42184,4.0
33054,2018,January,19,5,Princes Bridge,38494,5.0
33055,2018,January,19,4,Town Hall (West),35644,6.0
33056,2018,January,19,24,Spencer St-Collins St (North),34040,7.0
33057,2018,January,19,1,Bourke Street Mall (North),31209,8.0
33058,2018,January,19,28,The Arts Centre,31032,9.0
33059,2018,January,19,7,Birrarung Marr,27576,10.0
33060,2018,January,20,35,Southbank,58083,1.0
33061,2018,January,20,5,Princes Bridge,54008,2.0
33062,2018,January,20,41,Flinders La-Swanston St (West),53912,3.0
33063,2018,January,20,7,Birrarung Marr,53140,4.0
33064,2018,January,20,28,The Arts Centre,40741,5.0
33065,2018,January,20,4,Town Hall (West),39008,6.0
33066,2018,January,20,22,Flinders St-Elizabeth St (East),34978,7.0
33067,2018,January,20,6,Flinders Street Station Underpass,33238,8.0
33068,2018,January,20,3,Melbourne Central,28287,9.0
33069,2018,January,20,2,Bourke Street Mall (South),25727,10.0
33070,2018,January,21,35,Southbank,45809,1.0
33071,2018,January,21,41,Flinders La-Swanston St (West),44841,2.0
33072,2018,January,21,5,Princes Bridge,41340,3.0
33073,2018,January,21,7,Birrarung Marr,33814,4.0
33074,2018,January,21,28,The Arts Centre,32397,5.0
33075,2018,January,21,4,Town Hall (West),31307,6.0
33076,2018,January,21,22,Flinders St-Elizabeth St (East),30724,7.0
33077,2018,January,21,6,Flinders Street Station Underpass,27209,8.0
33078,2018,January,21,3,Melbourne Central,23705,9.0
33079,2018,January,21,1,Bourke Street Mall (North),21523,10.0
33080,2018,January,22,41,Flinders La-Swanston St (West),51235,1.0
33081,2018,January,22,35,Southbank,50301,2.0
33082,2018,January,22,6,Flinders Street Station Underpass,42859,3.0
33083,2018,January,22,22,Flinders St-Elizabeth St (East),42475,4.0
33084,2018,January,22,5,Princes Bridge,39343,5.0
33085,2018,January,22,24,Spencer St-Collins St (North),38251,6.0
33086,2018,January,22,4,Town Hall (West),37255,7.0
33087,2018,January,22,1,Bourke Street Mall (North),29922,8.0
33088,2018,January,22,28,The Arts Centre,29872,9.0
33089,2018,January,22,7,Birrarung Marr,29820,10.0
33090,2018,January,23,35,Southbank,54114,1.0
33091,2018,January,23,41,Flinders La-Swanston St (West),53353,2.0
33092,2018,January,23,6,Flinders Street Station Underpass,44410,3.0
33093,2018,January,23,22,Flinders St-Elizabeth St (East),44174,4.0
33094,2018,January,23,5,Princes Bridge,44144,5.0
33095,2018,January,23,24,Spencer St-Collins St (North),39344,6.0
33096,2018,January,23,28,The Arts Centre,38448,7.0
33097,2018,January,23,4,Town Hall (West),38388,8.0
33098,2018,January,23,1,Bourke Street Mall (North),32849,9.0
33099,2018,January,23,3,Melbourne Central,27897,10.0
33100,2018,January,24,41,Flinders La-Swanston St (West),55967,1.0
33101,2018,January,24,35,Southbank,54743,2.0
33102,2018,January,24,5,Princes Bridge,46993,3.0
33103,2018,January,24,22,Flinders St-Elizabeth St (East),44237,4.0
33104,2018,January,24,6,Flinders Street Station Underpass,43739,5.0
33105,2018,January,24,28,The Arts Centre,42324,6.0
33106,2018,January,24,4,Town Hall (West),40662,7.0
33107,2018,January,24,24,Spencer St-Collins St (North),38736,8.0
33108,2018,January,24,1,Bourke Street Mall (North),33383,9.0
33109,2018,January,24,7,Birrarung Marr,30106,10.0
33110,2018,January,25,41,Flinders La-Swanston St (West),57278,1.0
33111,2018,January,25,35,Southbank,54655,2.0
33112,2018,January,25,5,Princes Bridge,50183,3.0
33113,2018,January,25,6,Flinders Street Station Underpass,46284,4.0
33114,2018,January,25,22,Flinders St-Elizabeth St (East),42798,5.0
33115,2018,January,25,28,The Arts Centre,42415,6.0
33116,2018,January,25,4,Town Hall (West),41688,7.0
33117,2018,January,25,24,Spencer St-Collins St (North),38421,8.0
33118,2018,January,25,1,Bourke Street Mall (North),35937,9.0
33119,2018,January,25,3,Melbourne Central,30297,10.0
33120,2018,January,26,41,Flinders La-Swanston St (West),53182,1.0
33121,2018,January,26,5,Princes Bridge,48331,2.0
33122,2018,January,26,35,Southbank,45706,3.0
33123,2018,January,26,4,Town Hall (West),41773,4.0
33124,2018,January,26,28,The Arts Centre,38070,5.0
33125,2018,January,26,3,Melbourne Central,31886,6.0
33126,2018,January,26,22,Flinders St-Elizabeth St (East),31427,7.0
33127,2018,January,26,6,Flinders Street Station Underpass,28475,8.0
33128,2018,January,26,45,Little Collins St-Swanston St (East),27316,9.0
33129,2018,January,26,1,Bourke Street Mall (North),26220,10.0
33130,2018,January,27,41,Flinders La-Swanston St (West),44596,1.0
33131,2018,January,27,35,Southbank,44226,2.0
33132,2018,January,27,5,Princes Bridge,44203,3.0
33133,2018,January,27,28,The Arts Centre,36423,4.0
33134,2018,January,27,4,Town Hall (West),34072,5.0
33135,2018,January,27,22,Flinders St-Elizabeth St (East),30348,6.0
33136,2018,January,27,1,Bourke Street Mall (North),29261,7.0
33137,2018,January,27,6,Flinders Street Station Underpass,27643,8.0
33138,2018,January,27,3,Melbourne Central,27190,9.0
33139,2018,January,27,2,Bourke Street Mall (South),21581,10.0
33140,2018,January,28,41,Flinders La-Swanston St (West),34120,1.0
33141,2018,January,28,35,Southbank,29133,2.0
33142,2018,January,28,5,Princes Bridge,28282,3.0
33143,2018,January,28,28,The Arts Centre,26123,4.0
33144,2018,January,28,22,Flinders St-Elizabeth St (East),25815,5.0
33145,2018,January,28,4,Town Hall (West),23554,6.0
33146,2018,January,28,6,Flinders Street Station Underpass,20841,7.0
33147,2018,January,28,3,Melbourne Central,20470,8.0
33148,2018,January,28,1,Bourke Street Mall (North),19389,9.0
33149,2018,January,28,7,Birrarung Marr,16006,10.0
33150,2018,January,29,41,Flinders La-Swanston St (West),36382,1.0
33151,2018,January,29,6,Flinders Street Station Underpass,32990,2.0
33152,2018,January,29,24,Spencer St-Collins St (North),32670,3.0
33153,2018,January,29,22,Flinders St-Elizabeth St (East),32144,4.0
33154,2018,January,29,35,Southbank,31226,5.0
33155,2018,January,29,4,Town Hall (West),26667,6.0
33156,2018,January,29,5,Princes Bridge,23135,7.0
33157,2018,January,29,1,Bourke Street Mall (North),20020,8.0
33158,2018,January,29,2,Bourke Street Mall (South),19779,9.0
33159,2018,January,29,3,Melbourne Central,19180,10.0
33160,2018,January,30,41,Flinders La-Swanston St (West),43194,1.0
33161,2018,January,30,24,Spencer St-Collins St (North),40204,2.0
33162,2018,January,30,35,Southbank,37897,3.0
33163,2018,January,30,6,Flinders Street Station Underpass,37889,4.0
33164,2018,January,30,22,Flinders St-Elizabeth St (East),37811,5.0
33165,2018,January,30,4,Town Hall (West),32726,6.0
33166,2018,January,30,5,Princes Bridge,29161,7.0
33167,2018,January,30,3,Melbourne Central,25565,8.0
33168,2018,January,30,1,Bourke Street Mall (North),24366,9.0
33169,2018,January,30,9,Southern Cross Station,22980,10.0
33170,2018,January,31,41,Flinders La-Swanston St (West),45866,1.0
33171,2018,January,31,35,Southbank,45366,2.0
33172,2018,January,31,22,Flinders St-Elizabeth St (East),38939,3.0
33173,2018,January,31,6,Flinders Street Station Underpass,38788,4.0
33174,2018,January,31,24,Spencer St-Collins St (North),37157,5.0
33175,2018,January,31,5,Princes Bridge,34493,6.0
33176,2018,January,31,4,Town Hall (West),33005,7.0
33177,2018,January,31,28,The Arts Centre,29311,8.0
33178,2018,January,31,3,Melbourne Central,25258,9.0
33179,2018,January,31,1,Bourke Street Mall (North),25063,10.0
33180,2018,July,1,41,Flinders La-Swanston St (West),36541,1.0
33181,2018,July,1,35,Southbank,34486,2.0
33182,2018,July,1,1,Bourke Street Mall (North),30850,3.0
33183,2018,July,1,4,Town Hall (West),29207,4.0
33184,2018,July,1,22,Flinders St-Elizabeth St (East),28687,5.0
33185,2018,July,1,5,Princes Bridge,28545,6.0
33186,2018,July,1,3,Melbourne Central,25890,7.0
33187,2018,July,1,6,Flinders Street Station Underpass,22813,8.0
33188,2018,July,1,12,New Quay,22543,9.0
33189,2018,July,1,28,The Arts Centre,22245,10.0
33190,2018,July,2,41,Flinders La-Swanston St (West),41908,1.0
33191,2018,July,2,24,Spencer St-Collins St (North),38690,2.0
33192,2018,July,2,22,Flinders St-Elizabeth St (East),38635,3.0
33193,2018,July,2,35,Southbank,37927,4.0
33194,2018,July,2,6,Flinders Street Station Underpass,33855,5.0
33195,2018,July,2,1,Bourke Street Mall (North),33140,6.0
33196,2018,July,2,4,Town Hall (West),32062,7.0
33197,2018,July,2,9,Southern Cross Station,31486,8.0
33198,2018,July,2,5,Princes Bridge,28795,9.0
33199,2018,July,2,3,Melbourne Central,27854,10.0
33200,2018,July,3,41,Flinders La-Swanston St (West),42561,1.0
33201,2018,July,3,24,Spencer St-Collins St (North),40254,2.0
33202,2018,July,3,22,Flinders St-Elizabeth St (East),37915,3.0
33203,2018,July,3,35,Southbank,37046,4.0
33204,2018,July,3,6,Flinders Street Station Underpass,33130,5.0
33205,2018,July,3,9,Southern Cross Station,32819,6.0
33206,2018,July,3,4,Town Hall (West),32536,7.0
33207,2018,July,3,1,Bourke Street Mall (North),32305,8.0
33208,2018,July,3,5,Princes Bridge,28831,9.0
33209,2018,July,3,3,Melbourne Central,28145,10.0
33210,2018,July,4,41,Flinders La-Swanston St (West),45181,1.0
33211,2018,July,4,24,Spencer St-Collins St (North),41099,2.0
33212,2018,July,4,22,Flinders St-Elizabeth St (East),38785,3.0
33213,2018,July,4,35,Southbank,37920,4.0
33214,2018,July,4,4,Town Hall (West),34570,5.0
33215,2018,July,4,6,Flinders Street Station Underpass,34350,6.0
33216,2018,July,4,1,Bourke Street Mall (North),33894,7.0
33217,2018,July,4,9,Southern Cross Station,32056,8.0
33218,2018,July,4,5,Princes Bridge,30532,9.0
33219,2018,July,4,3,Melbourne Central,29011,10.0
33220,2018,July,5,41,Flinders La-Swanston St (West),46786,1.0
33221,2018,July,5,35,Southbank,40894,2.0
33222,2018,July,5,24,Spencer St-Collins St (North),40442,3.0
33223,2018,July,5,22,Flinders St-Elizabeth St (East),39446,4.0
33224,2018,July,5,1,Bourke Street Mall (North),37752,5.0
33225,2018,July,5,4,Town Hall (West),36361,6.0
33226,2018,July,5,6,Flinders Street Station Underpass,35630,7.0
33227,2018,July,5,9,Southern Cross Station,32737,8.0
33228,2018,July,5,5,Princes Bridge,32183,9.0
33229,2018,July,5,3,Melbourne Central,28612,10.0
33230,2018,July,6,41,Flinders La-Swanston St (West),54833,1.0
33231,2018,July,6,35,Southbank,50130,2.0
33232,2018,July,6,5,Princes Bridge,45086,3.0
33233,2018,July,6,4,Town Hall (West),44117,4.0
33234,2018,July,6,22,Flinders St-Elizabeth St (East),43923,5.0
33235,2018,July,6,24,Spencer St-Collins St (North),42544,6.0
33236,2018,July,6,1,Bourke Street Mall (North),42285,7.0
33237,2018,July,6,6,Flinders Street Station Underpass,39963,8.0
33238,2018,July,6,28,The Arts Centre,38155,9.0
33239,2018,July,6,3,Melbourne Central,35424,10.0
33240,2018,July,7,41,Flinders La-Swanston St (West),40785,1.0
33241,2018,July,7,35,Southbank,36409,2.0
33242,2018,July,7,1,Bourke Street Mall (North),35206,3.0
33243,2018,July,7,4,Town Hall (West),33532,4.0
33244,2018,July,7,22,Flinders St-Elizabeth St (East),32707,5.0
33245,2018,July,7,5,Princes Bridge,32280,6.0
33246,2018,July,7,3,Melbourne Central,30336,7.0
33247,2018,July,7,6,Flinders Street Station Underpass,26549,8.0
33248,2018,July,7,28,The Arts Centre,25133,9.0
33249,2018,July,7,2,Bourke Street Mall (South),24557,10.0
33250,2018,July,8,41,Flinders La-Swanston St (West),38162,1.0
33251,2018,July,8,35,Southbank,34709,2.0
33252,2018,July,8,5,Princes Bridge,30900,3.0
33253,2018,July,8,1,Bourke Street Mall (North),30421,4.0
33254,2018,July,8,4,Town Hall (West),29703,5.0
33255,2018,July,8,22,Flinders St-Elizabeth St (East),29109,6.0
33256,2018,July,8,3,Melbourne Central,26931,7.0
33257,2018,July,8,28,The Arts Centre,25477,8.0
33258,2018,July,8,6,Flinders Street Station Underpass,22588,9.0
33259,2018,July,8,2,Bourke Street Mall (South),20184,10.0
33260,2018,July,9,41,Flinders La-Swanston St (West),43248,1.0
33261,2018,July,9,35,Southbank,40051,2.0
33262,2018,July,9,24,Spencer St-Collins St (North),39285,3.0
33263,2018,July,9,22,Flinders St-Elizabeth St (East),39093,4.0
33264,2018,July,9,4,Town Hall (West),34944,5.0
33265,2018,July,9,6,Flinders Street Station Underpass,34231,6.0
33266,2018,July,9,1,Bourke Street Mall (North),33244,7.0
33267,2018,July,9,5,Princes Bridge,30269,8.0
33268,2018,July,9,9,Southern Cross Station,30149,9.0
33269,2018,July,9,3,Melbourne Central,28192,10.0
33270,2018,July,10,41,Flinders La-Swanston St (West),46612,1.0
33271,2018,July,10,35,Southbank,40842,2.0
33272,2018,July,10,24,Spencer St-Collins St (North),40794,3.0
33273,2018,July,10,22,Flinders St-Elizabeth St (East),38853,4.0
33274,2018,July,10,6,Flinders Street Station Underpass,35984,5.0
33275,2018,July,10,4,Town Hall (West),35162,6.0
33276,2018,July,10,5,Princes Bridge,33226,7.0
33277,2018,July,10,9,Southern Cross Station,33120,8.0
33278,2018,July,10,1,Bourke Street Mall (North),33050,9.0
33279,2018,July,10,3,Melbourne Central,29046,10.0
33280,2018,July,11,41,Flinders La-Swanston St (West),48981,1.0
33281,2018,July,11,24,Spencer St-Collins St (North),40397,2.0
33282,2018,July,11,22,Flinders St-Elizabeth St (East),39833,3.0
33283,2018,July,11,35,Southbank,38039,4.0
33284,2018,July,11,4,Town Hall (West),35598,5.0
33285,2018,July,11,6,Flinders Street Station Underpass,35428,6.0
33286,2018,July,11,9,Southern Cross Station,34902,7.0
33287,2018,July,11,1,Bourke Street Mall (North),33414,8.0
33288,2018,July,11,5,Princes Bridge,32808,9.0
33289,2018,July,11,3,Melbourne Central,29491,10.0
33290,2018,July,12,41,Flinders La-Swanston St (West),48625,1.0
33291,2018,July,12,35,Southbank,42123,2.0
33292,2018,July,12,22,Flinders St-Elizabeth St (East),40186,3.0
33293,2018,July,12,24,Spencer St-Collins St (North),39902,4.0
33294,2018,July,12,4,Town Hall (West),38593,5.0
33295,2018,July,12,6,Flinders Street Station Underpass,37461,6.0
33296,2018,July,12,1,Bourke Street Mall (North),36511,7.0
33297,2018,July,12,9,Southern Cross Station,34122,8.0
33298,2018,July,12,5,Princes Bridge,33078,9.0
33299,2018,July,12,3,Melbourne Central,30557,10.0
33300,2018,July,13,41,Flinders La-Swanston St (West),53978,1.0
33301,2018,July,13,35,Southbank,50938,2.0
33302,2018,July,13,24,Spencer St-Collins St (North),43900,3.0
33303,2018,July,13,22,Flinders St-Elizabeth St (East),43718,4.0
33304,2018,July,13,4,Town Hall (West),43523,5.0
33305,2018,July,13,1,Bourke Street Mall (North),42698,6.0
33306,2018,July,13,6,Flinders Street Station Underpass,40956,7.0
33307,2018,July,13,5,Princes Bridge,40725,8.0
33308,2018,July,13,3,Melbourne Central,36530,9.0
33309,2018,July,13,9,Southern Cross Station,33930,10.0
33310,2018,July,14,35,Southbank,47838,1.0
33311,2018,July,14,41,Flinders La-Swanston St (West),45452,2.0
33312,2018,July,14,1,Bourke Street Mall (North),38658,3.0
33313,2018,July,14,5,Princes Bridge,38344,4.0
33314,2018,July,14,4,Town Hall (West),37287,5.0
33315,2018,July,14,22,Flinders St-Elizabeth St (East),34638,6.0
33316,2018,July,14,3,Melbourne Central,33330,7.0
33317,2018,July,14,6,Flinders Street Station Underpass,29417,8.0
33318,2018,July,14,28,The Arts Centre,29043,9.0
33319,2018,July,14,2,Bourke Street Mall (South),26124,10.0
33320,2018,July,15,35,Southbank,35104,1.0
33321,2018,July,15,41,Flinders La-Swanston St (West),33861,2.0
33322,2018,July,15,1,Bourke Street Mall (North),31586,3.0
33323,2018,July,15,22,Flinders St-Elizabeth St (East),29538,4.0
33324,2018,July,15,4,Town Hall (West),28245,5.0
33325,2018,July,15,3,Melbourne Central,26999,6.0
33326,2018,July,15,6,Flinders Street Station Underpass,22102,7.0
33327,2018,July,15,28,The Arts Centre,20631,8.0
33328,2018,July,15,47,Melbourne Central-Elizabeth St (East),20213,9.0
33329,2018,July,15,45,Little Collins St-Swanston St (East),19947,10.0
33330,2018,July,16,41,Flinders La-Swanston St (West),42904,1.0
33331,2018,July,16,24,Spencer St-Collins St (North),39799,2.0
33332,2018,July,16,22,Flinders St-Elizabeth St (East),38194,3.0
33333,2018,July,16,35,Southbank,34992,4.0
33334,2018,July,16,9,Southern Cross Station,33987,5.0
33335,2018,July,16,6,Flinders Street Station Underpass,33287,6.0
33336,2018,July,16,4,Town Hall (West),31862,7.0
33337,2018,July,16,1,Bourke Street Mall (North),31197,8.0
33338,2018,July,16,5,Princes Bridge,29474,9.0
33339,2018,July,16,3,Melbourne Central,28464,10.0
33340,2018,July,17,41,Flinders La-Swanston St (West),41633,1.0
33341,2018,July,17,24,Spencer St-Collins St (North),41443,2.0
33342,2018,July,17,22,Flinders St-Elizabeth St (East),38891,3.0
33343,2018,July,17,9,Southern Cross Station,36024,4.0
33344,2018,July,17,35,Southbank,35535,5.0
33345,2018,July,17,6,Flinders Street Station Underpass,33656,6.0
33346,2018,July,17,4,Town Hall (West),31440,7.0
33347,2018,July,17,1,Bourke Street Mall (North),30350,8.0
33348,2018,July,17,3,Melbourne Central,28619,9.0
33349,2018,July,17,5,Princes Bridge,27067,10.0
33350,2018,July,18,41,Flinders La-Swanston St (West),45102,1.0
33351,2018,July,18,24,Spencer St-Collins St (North),42181,2.0
33352,2018,July,18,22,Flinders St-Elizabeth St (East),40739,3.0
33353,2018,July,18,35,Southbank,37948,4.0
33354,2018,July,18,9,Southern Cross Station,35730,5.0
33355,2018,July,18,6,Flinders Street Station Underpass,34112,6.0
33356,2018,July,18,1,Bourke Street Mall (North),33598,7.0
33357,2018,July,18,4,Town Hall (West),33572,8.0
33358,2018,July,18,3,Melbourne Central,31391,9.0
33359,2018,July,18,5,Princes Bridge,29353,10.0
33360,2018,July,19,41,Flinders La-Swanston St (West),42201,1.0
33361,2018,July,19,24,Spencer St-Collins St (North),41744,2.0
33362,2018,July,19,22,Flinders St-Elizabeth St (East),38223,3.0
33363,2018,July,19,35,Southbank,36356,4.0
33364,2018,July,19,9,Southern Cross Station,35794,5.0
33365,2018,July,19,6,Flinders Street Station Underpass,34310,6.0
33366,2018,July,19,1,Bourke Street Mall (North),33279,7.0
33367,2018,July,19,4,Town Hall (West),32148,8.0
33368,2018,July,19,3,Melbourne Central,28591,9.0
33369,2018,July,19,5,Princes Bridge,26027,10.0
33370,2018,July,20,41,Flinders La-Swanston St (West),50722,1.0
33371,2018,July,20,24,Spencer St-Collins St (North),45435,2.0
33372,2018,July,20,35,Southbank,43534,3.0
33373,2018,July,20,22,Flinders St-Elizabeth St (East),42478,4.0
33374,2018,July,20,1,Bourke Street Mall (North),39489,5.0
33375,2018,July,20,4,Town Hall (West),38661,6.0
33376,2018,July,20,6,Flinders Street Station Underpass,38585,7.0
33377,2018,July,20,5,Princes Bridge,35995,8.0
33378,2018,July,20,9,Southern Cross Station,35415,9.0
33379,2018,July,20,3,Melbourne Central,34979,10.0
33380,2018,July,21,41,Flinders La-Swanston St (West),44591,1.0
33381,2018,July,21,35,Southbank,39904,2.0
33382,2018,July,21,1,Bourke Street Mall (North),37357,3.0
33383,2018,July,21,4,Town Hall (West),36675,4.0
33384,2018,July,21,3,Melbourne Central,35673,5.0
33385,2018,July,21,22,Flinders St-Elizabeth St (East),33872,6.0
33386,2018,July,21,5,Princes Bridge,33441,7.0
33387,2018,July,21,6,Flinders Street Station Underpass,26526,8.0
33388,2018,July,21,2,Bourke Street Mall (South),25799,9.0
33389,2018,July,21,47,Melbourne Central-Elizabeth St (East),25629,10.0
33390,2018,July,22,35,Southbank,35166,1.0
33391,2018,July,22,41,Flinders La-Swanston St (West),34659,2.0
33392,2018,July,22,1,Bourke Street Mall (North),30719,3.0
33393,2018,July,22,22,Flinders St-Elizabeth St (East),29118,4.0
33394,2018,July,22,3,Melbourne Central,28644,5.0
33395,2018,July,22,4,Town Hall (West),28152,6.0
33396,2018,July,22,5,Princes Bridge,27158,7.0
33397,2018,July,22,6,Flinders Street Station Underpass,22881,8.0
33398,2018,July,22,28,The Arts Centre,21759,9.0
33399,2018,July,22,47,Melbourne Central-Elizabeth St (East),21209,10.0
33400,2018,July,23,41,Flinders La-Swanston St (West),39522,1.0
33401,2018,July,23,24,Spencer St-Collins St (North),38333,2.0
33402,2018,July,23,22,Flinders St-Elizabeth St (East),36623,3.0
33403,2018,July,23,9,Southern Cross Station,30826,4.0
33404,2018,July,23,35,Southbank,30631,5.0
33405,2018,July,23,6,Flinders Street Station Underpass,30337,6.0
33406,2018,July,23,4,Town Hall (West),29134,7.0
33407,2018,July,23,1,Bourke Street Mall (North),28211,8.0
33408,2018,July,23,3,Melbourne Central,27786,9.0
33409,2018,July,23,5,Princes Bridge,24082,10.0
33410,2018,July,24,41,Flinders La-Swanston St (West),40160,1.0
33411,2018,July,24,24,Spencer St-Collins St (North),39581,2.0
33412,2018,July,24,22,Flinders St-Elizabeth St (East),37093,3.0
33413,2018,July,24,35,Southbank,33179,4.0
33414,2018,July,24,6,Flinders Street Station Underpass,32449,5.0
33415,2018,July,24,9,Southern Cross Station,32388,6.0
33416,2018,July,24,4,Town Hall (West),28947,7.0
33417,2018,July,24,3,Melbourne Central,28642,8.0
33418,2018,July,24,1,Bourke Street Mall (North),27779,9.0
33419,2018,July,24,5,Princes Bridge,26701,10.0
33420,2018,July,25,41,Flinders La-Swanston St (West),47326,1.0
33421,2018,July,25,24,Spencer St-Collins St (North),40562,2.0
33422,2018,July,25,22,Flinders St-Elizabeth St (East),39777,3.0
33423,2018,July,25,35,Southbank,39424,4.0
33424,2018,July,25,6,Flinders Street Station Underpass,35937,5.0
33425,2018,July,25,4,Town Hall (West),33583,6.0
33426,2018,July,25,1,Bourke Street Mall (North),33162,7.0
33427,2018,July,25,9,Southern Cross Station,32815,8.0
33428,2018,July,25,3,Melbourne Central,31908,9.0
